satellite,time,x_km,y_km,z_km
LUSAT (LO-19),2025-06-30 07:05:33,4111.359381734721,-361.0800630209057,-5853.929711925744
LUSAT (LO-19),2025-06-30 07:15:33,-42.14990191771051,-1122.94270557078,-7079.458117768119
LUSAT (LO-19),2025-06-30 07:25:33,-4180.293226928347,-1463.240404659725,-5640.216658254526
LUSAT (LO-19),2025-06-30 07:35:33,-6747.0816825823185,-1253.7330308512576,-2076.9214848067177
LUSAT (LO-19),2025-06-30 07:45:33,-6769.450541981857,-571.5985952380228,2270.476345131886
HST,2025-06-29 07:55:33,-3295.8329846967235,-5070.6481336536945,-3254.9740645088527
HST,2025-06-29 08:05:33,920.1822776309964,-6361.668747378436,-2419.5614655598674
HST,2025-06-29 08:15:33,4742.923790931125,-4935.9862327620685,-548.2092642936219
HST,2025-06-29 08:25:33,6537.88297637223,-1400.366767376111,1557.9746876257045
HST,2025-06-29 08:35:33,5536.407849939905,2734.1791430247013,2995.930576908603
HST,2025-06-29 08:45:33,2166.8003595424416,5699.21197161797,3148.935231290468
HST,2025-06-29 08:55:33,-2129.7092045567165,6225.882116684214,1951.096538453435
HST,2025-06-29 09:05:33,-5514.602027089336,4087.819519547784,-84.04942051864866
HST,2025-06-29 09:15:33,-6539.870254317435,200.34776858429788,-2083.2428383666684
HST,2025-06-29 09:25:33,-4769.965920458648,-3773.2013908138674,-3189.8178170690517
HST,2025-06-29 09:35:33,-963.6160123389855,-6136.161107706564,-2930.997719869462
HST,2025-06-29 09:45:33,3253.895750009489,-5879.571984712465,-1417.6094496356534
HST,2025-06-29 09:55:33,6080.663018891548,-3110.681500209555,703.0123667580201
HST,2025-06-29 10:05:33,6306.850962230386,988.4331907290709,2522.0751726848157
HST,2025-06-29 10:15:33,3835.342042305016,4664.770335778293,3259.4185239885774
HST,2025-06-29 10:25:33,-276.7438172347059,6345.616058189918,2598.7079943394774
HST,2025-06-29 10:35:33,-4270.255067253361,5310.8843780604475,822.9380990269627
HST,2025-06-29 10:45:33,-6436.138318685304,2003.0068187646439,-1306.038824335747
HST,2025-06-29 10:55:33,-5849.707547905795,-2161.835522596969,-2875.1594819500156
HST,2025-06-29 11:05:33,-2764.8778276385974,-5403.772314580777,-3213.144591618417
HST,2025-06-29 11:15:33,1500.0489518716627,-6339.216148621775,-2175.959758521179
HST,2025-06-29 11:25:33,5123.942151604194,-4567.090644563966,-207.00118178731182
HST,2025-06-29 11:35:33,6556.891911215296,-842.4378740485281,1850.5592504089216
HST,2025-06-29 11:45:33,5185.213846379957,3242.536882380316,3114.4017524033343
HST,2025-06-29 11:55:33,1595.6271222646665,5940.540172053796,3042.478125300247
HST,2025-06-29 12:05:33,-2676.5205665987237,6096.7902221252325,1665.314016659979
HST,2025-06-29 12:15:33,-5803.027615011474,3643.5099886948,-426.533954989867
HST,2025-06-29 12:25:33,-6446.849426426593,-368.8865809119123,-2335.5315864536324
HST,2025-06-29 12:35:33,-4335.827846721219,-4224.097494405769,-3243.993820381194
HST,2025-06-29 12:45:33,-373.88578134152795,-6276.318565587861,-2763.9716054025166
HST,2025-06-29 12:55:33,3747.432494693529,-5648.818890883834,-1100.7485092595423
HST,2025-06-29 13:05:33,6266.849480274563,-2607.201078940179,1034.0284522073448
HST,2025-06-29 13:15:33,6105.893976298277,1549.4279490907727,2725.2882939787287
HST,2025-06-29 13:25:33,3333.2135181305175,5043.32632458216,3247.6796592637693
HST,2025-06-29 13:35:33,-865.2784777267701,6379.713235874332,2377.0084242664234
HST,2025-06-29 13:45:33,-4693.333087561972,4985.7938843571965,486.3554633663727
HST,2025-06-29 13:55:33,-6512.854527411572,1457.97987215651,-1613.069137460463
HST,2025-06-29 14:05:33,-5547.812055148692,-2693.6198846817574,-3021.129123891758
HST,2025-06-29 14:15:33,-2213.6884168066217,-5695.337322349185,-3135.7314224947813
HST,2025-06-29 14:25:33,2065.2483943349157,-6265.966481208574,-1908.2426488903743
HST,2025-06-29 14:35:33,5461.576704985858,-4159.84324407451,136.49835910662142
HST,2025-06-29 14:45:33,6522.349176673801,-275.0748201613817,2122.5911671014783
HST,2025-06-29 14:55:33,4793.2408031974655,3727.3568554167205,3198.2937341393963
HST,2025-06-29 15:05:33,1013.8813748329264,6135.412675795471,2902.2375544941365
HST,2025-06-29 15:15:33,-3199.1538000922355,5918.184862471201,1361.0386208956966
HST,2025-06-29 15:25:33,-6042.896279555031,3167.8672157844862,-764.2732346651785
HST,2025-06-29 15:35:33,-6301.748578831379,-937.8917914940344,-2561.916904262939
HST,2025-06-29 15:45:33,-3868.2998818585265,-4643.388815239162,-3262.237687206722
HST,2025-06-29 15:55:33,216.37164084867447,-6366.950293908176,-2566.3234763887053
HST,2025-06-29 16:05:33,4208.353159822621,-5371.699018011538,-771.6808905224793
HST,2025-06-29 16:15:33,6401.169312471185,-2080.386505262345,1353.557617972492
HST,2025-06-29 16:25:33,5856.042346213814,2100.69528642828,2898.2368801827774
HST,2025-06-29 16:35:33,2806.0797672877866,5383.250875279517,3199.879101215384
HST,2025-06-29 16:45:33,-1444.22777088194,6362.773109055994,2128.9086808785974
HST,2025-06-29 16:55:33,-5076.325307204635,4619.126773337911,144.3786176502938
HST,2025-06-29 17:05:33,-6536.214937968714,898.6557040170957,-1902.1921988587521
HST,2025-06-29 17:15:33,-5202.127850371233,-3206.3935220994726,-3133.619152468854
HST,2025-06-29 17:25:33,-1646.8804644653594,-5942.729252122423,-3023.583801596503
HST,2025-06-29 17:35:33,2611.231956208251,-6142.153290515289,-1619.3691832991967
HST,2025-06-29 17:45:33,5753.292472694834,-3717.2502521589026,478.4770412293186
HST,2025-06-29 17:55:33,6434.8345125924725,297.22932397384807,2371.0465270035756
HST,2025-06-29 18:05:33,4363.927749824638,4184.589227237239,3246.66979755019
HST,2025-06-29 18:15:33,426.39047496725345,6281.950092152367,2729.763668248854
HST,2025-06-29 18:25:33,-3693.45639416643,5691.17153112413,1041.6481079803948
HST,2025-06-29 18:35:33,-6232.522760737684,2664.509584299519,-1093.51756841888
HST,2025-06-29 18:45:33,-6106.0590043358925,-1502.1051750584359,-2759.891150444925
HST,2025-06-29 18:55:33,-3371.3879198056507,-5027.508029818129,-3244.3431355038483
HST,2025-06-29 19:05:33,802.3299441886601,-6406.987294203375,-2340.2330831910235
HST,2025-06-29 19:15:33,4633.058623718976,-5050.117244808529,-434.0538289626226
HST,2025-06-29 19:25:33,6482.807832044303,-1534.316129419985,1658.0491671762563
HST,2025-06-29 19:35:33,5559.616380968041,2637.7388394827885,3038.9963873770935
HST,2025-06-29 19:45:33,2258.3962525172965,5681.550812520319,3116.5405408021384
HST,2025-06-29 19:55:33,-2008.9005789565904,6294.588384360047,1857.1598691713339
HST,2025-06-29 20:05:33,-5416.323058165594,4213.5615200535885,-199.1938425595205
HST,2025-06-29 20:15:33,-6506.342754332365,329.4360711577122,-2170.2019795728274
HST,2025-06-29 20:25:33,-4815.72973428575,-3695.92078539256,-3211.382850631976
HST,2025-06-29 20:35:33,-1069.1650893087815,-6143.662717755772,-2877.934845246602
HST,2025-06-29 20:45:33,3133.6398904941575,-5968.4198261371475,-1312.53535976199
HST,2025-06-29 20:55:33,5996.952828966385,-3242.632680647796,815.1371910445491
HST,2025-06-29 21:05:33,6295.361999900326,869.9006939272048,2593.162572748518
HST,2025-06-29 21:15:33,3900.9966447492775,4610.369386938576,3258.9868811995284
HST,2025-06-29 21:25:33,-162.0050472237119,6378.645793998161,2526.965346678094
HST,2025-06-29 21:35:33,-4155.541198125004,5417.258402824586,710.6895658949518
HST,2025-06-29 21:45:33,-6370.651254086132,2137.310946698858,-1410.6120135982524
HST,2025-06-29 21:55:33,-5861.676154822059,-2056.9635005056925,-2927.2614313083786
HST,2025-06-29 22:05:33,-2849.3085974274345,-5373.136535960402,-3190.502550003886
HST,2025-06-29 22:15:33,1379.231030722155,-6395.757056930765,-2088.196531808383
HST,2025-06-29 22:25:33,5018.273835733662,-4686.357061499266,-91.61235586283406
HST,2025-06-29 22:35:33,6511.392553586387,-973.2619688767898,1944.1182807284627
HST,2025-06-29 22:45:33,5219.303419420413,3156.136412943548,3145.9990698453767
HST,2025-06-29 22:55:33,1694.755631521214,5935.5412972195645,2998.582241352843
HST,2025-06-29 23:05:33,-2554.7577104169004,6175.365512367312,1564.7773843075515
HST,2025-06-29 23:15:33,-5710.796303822426,3772.116082207491,-540.5452528710069
HST,2025-06-29 23:25:33,-6423.798974856737,-245.1601042388553,-2414.1272042725063
HST,2025-06-29 23:35:33,-4392.00183050795,-4158.1149655373165,-3253.5568172145604
HST,2025-06-29 23:45:33,-485.30936574448276,-6296.203611998492,-2700.388477595372
HST,2025-06-29 23:55:33,3628.3362913432707,-5745.819626064583,-991.1390564603274
HST,2025-06-30 00:05:33,6190.834015990488,-2739.602910544683,1142.738267464693
HST,2025-06-30 00:15:33,6105.367085320749,1438.3211110717489,2786.4684849856753
HST,2025-06-30 00:25:33,3408.41866587378,5001.05153046683,3235.1017605212323
HST,2025-06-30 00:35:33,-746.4920562428922,6424.383193819478,2296.0893809733816
HST,2025-06-30 00:45:33,-4581.81688313058,5098.348885226564,371.83980872314504
HST,2025-06-30 00:55:33,-6456.461297347109,1590.3715507181232,-1712.03710442825
HST,2025-06-30 01:05:33,-5570.879329048338,-2597.939647740817,-3062.173525799861
HST,2025-06-30 01:15:33,-2306.45281607623,-5677.234066980133,-3101.305104024583
HST,2025-06-30 01:25:33,1942.4237976000234,-6332.994683031633,-1812.999264160166
HST,2025-06-30 01:35:33,5361.072690637868,-4283.066799936842,251.84239061278387
HST,2025-06-30 01:45:33,6486.991937407959,-401.65677987320123,2208.5838780669355
HST,2025-06-30 01:55:33,4838.131673407938,3651.576830519703,3218.051407244951
HST,2025-06-30 02:05:33,1119.8483498863632,6142.8716901237385,2847.307218363947
HST,2025-06-30 02:15:33,-3077.4487517127122,6005.728380657477,1255.0074899565568
HST,2025-06-30 02:25:33,-5957.611146997787,3298.126775295754,-875.8835982438031
HST,2025-06-30 02:35:33,-6289.572620735321,-820.5322440916538,-2631.2640725049678
HST,2025-06-30 02:45:33,-3934.6066081403615,-4589.072672636799,-3259.6703897211437
HST,2025-06-30 02:55:33,99.90319802815497,-6398.789543360406,-2492.9023253805058
HST,2025-06-30 03:05:33,4091.441851832861,-5475.8136003556565,-658.7425669668467
HST,2025-06-30 03:15:33,6333.635822996463,-2212.0383545913987,1457.638748590633
HST,2025-06-30 03:25:33,5866.690167322081,1997.8654165973646,2948.812877647002
HST,2025-06-30 03:35:33,2890.3788828621755,5353.241034361496,3175.2728530660092
HST,2025-06-30 03:45:33,-1322.324762184413,6418.45009311294,2039.6958424872582
HST,2025-06-30 03:55:33,-4969.015443908833,4736.730595123483,28.864251228181907
HST,2025-06-30 04:05:33,-6489.569716430141,1027.9867084600123,-1994.4479703393642
HST,2025-06-30 04:15:33,-5236.308536538732,-3120.579411479169,-3163.132070324029
HST,2025-06-30 04:25:33,-1747.3483270979516,-5937.066676610244,-2977.730633571457
HST,2025-06-30 04:35:33,2487.4017346453966,-6218.850848522962,-1517.685738669795
HST,2025-06-30 04:45:33,5658.8995932171365,-3843.2424177650228,592.4955926401267
HST,2025-06-30 04:55:33,6410.110283546122,175.94069392066916,2448.5041611838255
HST,2025-06-30 05:05:33,4419.4416066848125,4119.896419187371,3254.3474082239386
HST,2025-06-30 05:15:33,538.4228479075094,6301.5491606826345,2664.3891690841315
HST,2025-06-30 05:25:33,-3572.846917934732,5786.718462989721,931.2912146588943
HST,2025-06-30 05:35:33,-6155.043559286971,2795.2240998351726,-1201.4839170101106
HST,2025-06-30 05:45:33,-6105.067489129778,-1392.034670440382,-2819.2059311828025
HST,2025-06-30 05:55:33,-3447.452148513644,-4985.107313542055,-3229.6508571084332
HST,2025-06-30 06:05:33,681.7119569844116,-6450.247697194454,-2257.766715612234
HST,2025-06-30 06:15:33,4519.364144778856,-5160.263523771723,-319.03315357153116
HST,2025-06-30 06:25:33,6424.488381555518,-1664.0524113316822,1756.336919712824
HST,2025-06-30 06:35:33,5581.55698334865,2543.9393593002233,3078.3877151176966
HST,2025-06-30 06:45:33,2351.2396182339003,5663.825344331536,3080.157633567017
HST,2025-06-30 06:55:33,-1884.863719777477,6360.549876955644,1760.6298867807263
HST,2025-06-30 07:05:33,-5314.216500755707,4335.060790299807,-314.4252513710036
HST,2025-06-30 07:15:33,-6470.02871575165,454.6134761030633,-2254.7114019309297
HST,2025-06-30 07:25:33,-4860.938817113402,-3620.53818944098,-3229.0168213029083
HST,2025-06-30 07:35:33,-1176.6216626842604,-6150.23283977893,-2821.139308752484
HST,2025-06-30 07:45:33,3009.839022050085,-6053.896417102288,-1205.5261139718518
SKYNET 4C,2025-06-29 07:55:33,14559.804837903881,38388.10205126072,9550.422041928306
SKYNET 4C,2025-06-29 08:05:33,12815.529050898103,38983.5660684395,9637.06882744476
SKYNET 4C,2025-06-29 08:15:33,11046.704485000031,39504.35491893037,9705.254367224234
SKYNET 4C,2025-06-29 08:25:33,9256.719174677408,39949.47014346212,9754.847856786122
SKYNET 4C,2025-06-29 08:35:33,7449.0017953689385,40318.058345090525,9785.754135656263
SKYNET 4C,2025-06-29 08:45:33,5627.015080169193,40609.41283376156,9797.913871460929
SKYNET 4C,2025-06-29 08:55:33,3794.249170413909,40822.974988272894,9791.303674987006
SKYNET 4C,2025-06-29 09:05:33,1954.2149130971509,40958.33533295147,9765.936145976248
SKYNET 4C,2025-06-29 09:15:33,110.43711803848569,41015.23432694012,9721.859849558288
SKYNET 4C,2025-06-29 09:25:33,-1733.552212027,40993.56286452818,9659.15922336258
SKYNET 4C,2025-06-29 09:35:33,-3574.2206653672515,40893.36248554921,9577.9544154865
SKYNET 4C,2025-06-29 09:45:33,-5408.042205991134,40714.82529542577,9478.401053632193
SKYNET 4C,2025-06-29 09:55:33,-7231.503946030768,40458.293595019524,9360.689945860468
SKYNET 4C,2025-06-29 10:05:33,-9041.112892642626,40124.25922101235,9225.046713544334
SKYNET 4C,2025-06-29 10:15:33,-10833.402656345932,39713.362598109445,9071.731357238014
SKYNET 4C,2025-06-29 10:25:33,-12604.940107739421,39226.391504936335,8901.037756309146
SKYNET 4C,2025-06-29 10:35:33,-14352.331969759807,38664.27955603731,8713.293103311904
SKYNET 4C,2025-06-29 10:45:33,-16072.231332621093,38028.10440297672,8508.857274206655
SKYNET 4C,2025-06-29 10:55:33,-17761.344078883852,37319.08565805519,8288.122135658006
SKYNET 4C,2025-06-29 11:05:33,-19416.435206102167,36538.58254476017,8051.510790772685
SKYNET 4C,2025-06-29 11:15:33,-21034.33503514132,35688.091279405875,7799.476764712698
SKYNET 4C,2025-06-29 11:25:33,-22611.945291433312,34769.242189443445,7532.50313187036
SKYNET 4C,2025-06-29 11:35:33,-24146.24504832953,33783.796573664105,7251.101586193219
SKYNET 4C,2025-06-29 11:45:33,-25634.296520396405,32733.6433107675,6955.811456560229
SKYNET 4C,2025-06-29 11:55:33,-27073.250695784725,31620.795222787066,6647.198669101043
SKYNET 4C,2025-06-29 12:05:33,-28460.352796697476,30447.38520056745,6325.8546584903215
SKYNET 4C,2025-06-29 12:15:33,-29792.94755751523,29215.66209882705,5992.395230342307
SKYNET 4C,2025-06-29 12:25:33,-31068.4843103964,27927.986408857676,5647.459376925437
SKYNET 4C,2025-06-29 12:35:33,-32284.521868592106,26586.82571731907,5291.708048506135
SKYNET 4C,2025-06-29 12:45:33,-33438.733198121394,25194.749959991037,4925.822882716108
SKYNET 4C,2025-06-29 12:55:33,-34528.90986886392,23754.426479749487,4550.5048944175105
SKYNET 4C,2025-06-29 13:05:33,-35552.96627657217,22268.614898396998,4166.473128615156
SKYNET 4C,2025-06-29 13:15:33,-36508.9436277441,20740.16181235799,3774.4632790350347
SKYNET 4C,2025-06-29 13:25:33,-37395.01367980387,19171.995322523984,3375.226275052427
SKYNET 4C,2025-06-29 13:35:33,-38209.48222946008,17567.119408945986,2969.526839712446
SKYNET 4C,2025-06-29 13:45:33,-38950.79234268393,15928.608161236813,2558.1420216391343
SKYNET 4C,2025-06-29 13:55:33,-39617.52732018711,14259.59987593751,2141.8597036767087
SKYNET 4C,2025-06-29 14:05:33,-40208.41339284797,12563.291032264246,1721.4770911491776
SKYNET 4C,2025-06-29 14:15:33,-40722.322142047,10842.93015789884,1297.7991826611635
SKYNET 4C,2025-06-29 14:25:33,-41158.27264040476,9101.811596706068,871.6372263921801
SKYNET 4C,2025-06-29 14:35:33,-41515.43330896787,7343.269190436177,443.8071648625807
SKYNET 4C,2025-06-29 14:45:33,-41793.12348745552,5570.669886551359,15.128071167508372
SKYNET 4C,2025-06-29 14:55:33,-41990.814714705026,3787.4072845705573,-413.5794203117759
SKYNET 4C,2025-06-29 15:05:33,-42108.131717048054,1996.8951333169823,-841.4946857030864
SKYNET 4C,2025-06-29 15:15:33,-42144.85310289771,202.56079158685466,-1267.7986829268457
SKYNET 4C,2025-06-29 15:25:33,-42100.91176239825,-1592.1613352031193,-1691.6755194560833
SKYNET 4C,2025-06-29 15:35:33,-41976.3949715583,-3383.8363697635045,-2112.3140135491444
SKYNET 4C,2025-06-29 15:45:33,-41771.54420085331,-5169.035536561079,-2528.9092459723315
SKYNET 4C,2025-06-29 15:55:33,-41486.75462885353,-6944.342721633308,-2940.6640992468133
SKYNET 4C,2025-06-29 16:05:33,-41122.57436199224,-8706.361006147492,-3346.790781479232
SKYNET 4C,2025-06-29 16:15:33,-40679.70336215736,-10451.719161171399,-3746.5123318810192
SKYNET 4C,2025-06-29 16:25:33,-40158.99208433322,-12177.078091318655,-4139.064105107379
SKYNET 4C,2025-06-29 16:35:33,-39561.43982708299,-13879.137214962784,-4523.695231596614
SKYNET 4C,2025-06-29 16:45:33,-38888.19279919085,-15554.640768919648,-4899.670051138598
SKYNET 4C,2025-06-29 16:55:33,-38140.54190633542,-17200.38402559408,-5266.269516956144
SKYNET 4C,2025-06-29 17:05:33,-37319.92026217372,-18813.21941082926,-5622.792567642239
SKYNET 4C,2025-06-29 17:15:33,-36427.90042874527,-20390.062510854747,-5968.557464359516
SKYNET 4C,2025-06-29 17:25:33,-35466.19139161459,-21927.897956960114,-6302.903090779
SKYNET 4C,2025-06-29 17:35:33,-34436.635275652276,-23423.785176792146,-6625.190213306949
SKYNET 4C,2025-06-29 17:45:33,-33341.2038078466,-24874.86400141521,-6934.802699227581
SKYNET 4C,2025-06-29 17:55:33,-32181.994534009624,-26278.36011756011,-7231.148690471489
SKYNET 4C,2025-06-29 18:05:33,-30961.22679669265,-27631.590354798995,-7513.661730805382
SKYNET 4C,2025-06-29 18:15:33,-29681.23748207439,-28931.967797696718,-7781.801844329177
SKYNET 4C,2025-06-29 18:25:33,-28344.47654398598,-30177.006713356062,-8035.056563260532
SKYNET 4C,2025-06-29 18:35:33,-26953.50231370427,-31364.32728506793,-8272.941903083609
SKYNET 4C,2025-06-29 18:45:33,-25510.976604452146,-32491.66014324319,-8495.00328324
SKYNET 4C,2025-06-29 18:55:33,-24019.65962001775,-33556.850685090816,-8700.816391643611
SKYNET 4C,2025-06-29 19:05:33,-22482.40467717381,-34557.86317499692,-8889.987991407585
SKYNET 4C,2025-06-29 19:15:33,-20902.15275199684,-35492.784617908,-9062.156668281117
SKYNET 4C,2025-06-29 19:25:33,-19281.92686040917,-36359.82839852278,-9216.993517406456
SKYNET 4C,2025-06-29 19:35:33,-17624.826283719907,-37157.337679441305,-9354.20276811972
SKYNET 4C,2025-06-29 19:45:33,-15934.020649981134,-37883.78855201598,-9473.522345638654
SKYNET 4C,2025-06-29 19:55:33,-14212.743882683872,-38537.792933891054,-9574.724368584013
SKYNET 4C,2025-06-29 20:05:33,-12464.2880277011,-39118.10120807682,-9657.615581446993
SKYNET 4C,2025-06-29 20:15:33,-10691.996970856653,-39623.604598345686,-9722.037721156197
SKYNET 4C,2025-06-29 20:25:33,-8899.260057486743,-40053.337276755316,-9767.867817106746
SKYNET 4C,2025-06-29 20:35:33,-7089.505626283838,-40406.478199281744,-9795.018424082518
SKYNET 4C,2025-06-29 20:45:33,-5266.194469534929,-40682.35266618124,-9803.437787647934
SKYNET 4C,2025-06-29 20:55:33,-3432.8132321928865,-40880.43360415694,-9793.109941707378
SKYNET 4C,2025-06-29 21:05:33,-1592.8677621730062,-41000.342567965294,-9764.05473805729
SKYNET 4C,2025-06-29 21:15:33,250.12357556752983,-41041.85045959459,-9716.32780788157
SKYNET 4C,2025-06-29 21:25:33,2092.6366085546438,-41004.877963677034,-9650.020455267702
SKYNET 4C,2025-06-29 21:35:33,3931.148077238698,-40889.49569832726,-9565.25948294696
SKYNET 4C,2025-06-29 21:45:33,5762.1423537808605,-40695.92408112219,-9462.20695058812
SKYNET 4C,2025-06-29 21:55:33,7582.118146374634,-40424.53291047402,-9341.059866098802
SKYNET 4C,2025-06-29 22:05:33,9387.595176600104,-40075.84066316318,-9202.04981051362
SKYNET 4C,2025-06-29 22:15:33,11175.120817101895,-39650.51350934416,-9045.442497171141
SKYNET 4C,2025-06-29 22:25:33,12941.276677144913,-39149.36404684173,-8871.537266004163
SKYNET 4C,2025-06-29 22:35:33,14682.68512357774,-38573.34975709286,-8680.666513888364
SKYNET 4C,2025-06-29 22:45:33,16396.015724911464,-37923.571185595174,-8473.195062113864
SKYNET 4C,2025-06-29 22:55:33,18077.99160634351,-37201.26985023847,-8249.5194621555
SKYNET 4C,2025-06-29 23:05:33,19725.3957035449,-36407.82588148318,-8010.067241069458
SKYNET 4C,2025-06-29 23:15:33,21335.076903850666,-35544.75539856818,-7755.296087854861
SKYNET 4C,2025-06-29 23:25:33,22903.956062585883,-34613.707626902695,-7485.692982389894
SKYNET 4C,2025-06-29 23:35:33,24429.031883592208,-33616.46176181499,-7201.773268508304
SKYNET 4C,2025-06-29 23:45:33,25907.386652615478,-32554.923584577304,-6904.079672973833
SKYNET 4C,2025-06-29 23:55:33,27336.191812693636,-31431.121837005794,-6593.181272184457
SKYNET 4C,2025-06-30 00:05:33,28712.713370941412,-30247.20436140081,-6269.672408542083
SKYNET 4C,2025-06-30 00:15:33,30034.31712642358,-29005.434013049384,-5934.1715585177135
SKYNET 4C,2025-06-30 00:25:33,31298.4737091714,-27708.184352909044,-5587.320154535358
SKYNET 4C,2025-06-30 00:35:33,32502.7634206819,-26357.935128565296,-5229.781362885503
SKYNET 4C,2025-06-30 00:45:33,33644.88086666676,-24957.267551901256,-4862.238819964048
SKYNET 4C,2025-06-30 00:55:33,34722.639373148224,-23508.859382355906,-4485.395329212646
SKYNET 4C,2025-06-30 01:05:33,35733.97517744082,-22015.479824972837,-4099.971521212897
SKYNET 4C,2025-06-30 01:15:33,36676.95138591138,-20479.984252881346,-3706.7044794584303
SKYNET 4C,2025-06-30 01:25:33,37549.76169093589,-18905.308764055797,-3306.346334396353
SKYNET 4C,2025-06-30 01:35:33,38350.73383980419,-17294.464582689427,-2899.6628283926157
SKYNET 4C,2025-06-30 01:45:33,39078.332848875594,-15650.532315687451,-2487.4318543325917
SKYNET 4C,2025-06-30 01:55:33,39731.16395671667,-13976.656075135681,-2070.4419706224235
SKYNET 4C,2025-06-30 02:05:33,40307.975310449656,-12276.03747785436,-1649.490895403892
SKYNET 4C,2025-06-30 02:15:33,40807.66038003641,-10551.929533398195,-1225.3839828379053
SKYNET 4C,2025-06-30 02:25:33,41229.26009573977,-8807.630432071473,-798.9326843500384
SKYNET 4C,2025-06-30 02:35:33,41571.96470451591,-7046.477244751344,-370.95299776319115
SKYNET 4C,2025-06-30 02:45:33,41835.11534162728,-5271.839546468249,57.736092731458896
SKYNET 4C,2025-06-30 02:55:33,42018.20531429285,-3487.1129759135943,486.3141827919151
SKYNET 4C,2025-06-30 03:05:33,42120.88109475611,-1695.712743076209,913.9610173431553
SKYNET 4C,2025-06-30 03:15:33,42142.94302068228,98.93290256248075,1339.8580601973297
SKYNET 4C,2025-06-30 03:25:33,42084.345701367376,1893.3892308340387,1763.1900608741644
SKYNET 4C,2025-06-30 03:35:33,41945.1981287963,3684.2216041372303,2183.146615619753
SKYNET 4C,2025-06-30 03:45:33,41725.76349315348,5468.0020525846785,2598.9237196338618
SKYNET 4C,2025-06-30 03:55:33,41426.45870295564,7241.315838415291,3009.72530752363
SKYNET 4C,2025-06-30 04:05:33,41047.853610545055,9000.76799709267,3414.764779018379
SKYNET 4C,2025-06-30 04:15:33,40590.669944247915,10742.98984252856,3813.266507017454
SKYNET 4C,2025-06-30 04:25:33,40055.77994906784,12464.645423923126,4204.467325059773
SKYNET 4C,2025-06-30 04:35:33,39444.204738355314,14162.437921768413,4587.617991346616
SKYNET 4C,2025-06-30 04:45:33,38757.112359436804,15833.115970733199,4961.984626490215
SKYNET 4C,2025-06-30 04:55:33,37995.815576777524,17473.479897155255,5326.850122207299
SKYNET 4C,2025-06-30 05:05:33,37161.76937675191,19080.387859176833,5681.51551823074
SKYNET 4C,2025-06-30 05:15:33,36256.56819869664,20650.76187756688,6025.301344770137
SKYNET 4C,2025-06-30 05:25:33,35281.94289740445,22181.593745613303,6357.548927916621
SKYNET 4C,2025-06-30 05:35:33,34239.75744279092,23669.950806582103,6677.621655455856
SKYNET 4C,2025-06-30 05:45:33,33132.005362921314,25112.981587596492,6984.906200627633
SKYNET 4C,2025-06-30 05:55:33,31960.805937188263,26507.921278899867,7278.81370144966
SKYNET 4C,2025-06-30 06:05:33,30728.400146785483,27852.097047965766,7558.780893307465
SKYNET 4C,2025-06-30 06:15:33,29437.146390252306,29142.933178009695,7824.271192600481
SKYNET 4C,2025-06-30 06:25:33,28089.515972202877,30377.956020967235,8074.775729328739
SKYNET 4C,2025-06-30 06:35:33,26688.088373900897,31554.79875523232,8309.814326601394
SKYNET 4C,2025-06-30 06:45:33,25235.546314667,32671.205938935047,8528.936425150689
SKYNET 4C,2025-06-30 06:55:33,23734.670613676342,33725.0378497835,8731.721951040601
SKYNET 4C,2025-06-30 07:05:33,22188.334861906635,34714.2746030821,8917.782124869427
SKYNET 4C,2025-06-30 07:15:33,20599.499914563636,35637.02003980017,9086.760210878096
SKYNET 4C,2025-06-30 07:25:33,18971.20821452719,36491.505377129,9238.332204493086
SKYNET 4C,2025-06-30 07:35:33,17306.577957837526,37276.092614332876,9372.207456949416
SKYNET 4C,2025-06-30 07:45:33,15608.797112186752,37989.277687358364,9488.129235782177
USA 65 (DSP 15),2025-06-29 07:55:33,-39454.40700186498,-15195.816955202852,-6033.615776611989
USA 65 (DSP 15),2025-06-29 08:05:33,-38725.07975734688,-16837.646143741596,-6395.491969976122
USA 65 (DSP 15),2025-06-29 08:15:33,-37924.43317571375,-18448.465786530734,-6745.588595416681
USA 65 (DSP 15),2025-06-29 08:25:33,-37053.94590463744,-20025.311254616423,-7083.261605613388
USA 65 (DSP 15),2025-06-29 08:35:33,-36115.224919076965,-21565.280771967908,-7407.889888037861
USA 65 (DSP 15),2025-06-29 08:45:33,-35110.00254067483,-23065.540729885797,-7718.876400312552
USA 65 (DSP 15),2025-06-29 08:55:33,-34040.13322921242,-24523.330874293868,-8015.649261016719
USA 65 (DSP 15),2025-06-29 09:05:33,-32907.59015218019,-25935.969356580197,-8297.66279400014
USA 65 (DSP 15),2025-06-29 09:15:33,-31714.46153882943,-27300.857639023172,-8564.39852435257
USA 65 (DSP 15),2025-06-29 09:25:33,-30462.946825548097,-28615.485245958385,-8815.366124265576
USA 65 (DSP 15),2025-06-29 09:35:33,-29155.35259966884,-29877.43435227237,-9050.104307116075
USA 65 (DSP 15),2025-06-29 09:45:33,-27794.0883492163,-31084.38420103007,-9268.181668195206
USA 65 (DSP 15),2025-06-29 09:55:33,-26381.662026428403,-32234.115342375793,-9469.197470603713
USA 65 (DSP 15),2025-06-29 10:05:33,-24920.675433182394,-33324.513686194965,-9652.782374933597
